🔄 Новый цикл бота. Баланс: 1000$ | PnL: 0 💵 | Сделок: 0 | WinRate: 0%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.52018515723491$ | PnL: -2.14706956999999 💵 | Сделок: 514 | WinRate: 45.91%
🔄 Новый цикл бота. Баланс: 9.37989309217891$ | PnL: -2.27834962999999 💵 | Сделок: 515 | WinRate: 45.83%
🔄 Новый цикл бота. Баланс: 9.37989309217891$ | PnL: -2.27834962999999 💵 | Сделок: 515 | WinRate: 45.83%
🔄 Новый цикл бота. Баланс: 9.37989309217891$ | PnL: -2.27834962999999 💵 | Сделок: 515 | WinRate: 45.83%
🔄 Новый цикл бота. Баланс: 9.56285361537891$ | PnL: -2.09153624999999 💵 | Сделок: 516 | WinRate: 45.93%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.38041171633891$ | PnL: -2.26492237999999 💵 | Сделок: 517 | WinRate: 45.84%
🔄 Новый цикл бота. Баланс: 9.80362782433891$ | PnL: -1.83271114999999 💵 | Сделок: 518 | WinRate: 45.95%
🔄 Новый цикл бота. Баланс: 9.90654518538891$ | PnL: -1.72077794999999 💵 | Сделок: 519 | WinRate: 46.05%
🔄 Новый цикл бота. Баланс: 9.90654518538891$ | PnL: -1.72077794999999 💵 | Сделок: 519 | WinRate: 46.05%
🔄 Новый цикл бота. Баланс: 9.90654518538891$ | PnL: -1.72077794999999 💵 | Сделок: 519 | WinRate: 46.05%
🔄 Новый цикл бота. Баланс: 9.69173186898892$ | PnL: -1.76495526999999 💵 | Сделок: 520 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 9.69173186898892$ | PnL: -1.76495526999999 💵 | Сделок: 520 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 9.69173186898892$ | PnL: -1.76495526999999 💵 | Сделок: 520 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 9.69173186898892$ | PnL: -1.76495526999999 💵 | Сделок: 520 | WinRate: 45.96%
🔄 Новый цикл бота. Баланс: 9.86686030898892$ | PnL: -1.58332670999999 💵 | Сделок: 521 | WinRate: 46.07%
🔄 Новый цикл бота. Баланс: 9.86686030898892$ | PnL: -1.58332670999999 💵 | Сделок: 521 | WinRate: 46.07%
🔄 Новый цикл бота. Баланс: 9.86686030898892$ | PnL: -1.58332670999999 💵 | Сделок: 521 | WinRate: 46.07%
🔄 Новый цикл бота. Баланс: 9.86686030898892$ | PnL: -1.58332670999999 💵 | Сделок: 521 | WinRate: 46.07%
🔄 Новый цикл бота. Баланс: 19.9693229989889$ | PnL: -1.45586401999999 💵 | Сделок: 522 | WinRate: 46.17%
🔄 Новый цикл бота. Баланс: 9.96056421588891$ | PnL: -1.45586401999999 💵 | Сделок: 522 | WinRate: 46.17%
🔄 Новый цикл бота. Баланс: 9.67299954843436$ | PnL: -1.73443455999999 💵 | Сделок: 523 | WinRate: 46.08%
🔄 Новый цикл бота. Баланс: 9.67299954843436$ | PnL: -1.73443455999999 💵 | Сделок: 523 | WinRate: 46.08%
🔄 Новый цикл бота. Баланс: 9.67299954843436$ | PnL: -1.73443455999999 💵 | Сделок: 523 | WinRate: 46.08%
🔄 Новый цикл бота. Баланс: 9.69526407343436$ | PnL: -1.56462890999999 💵 | Сделок: 524 | WinRate: 46.18%
🔄 Новый цикл бота. Баланс: 9.69526407343436$ | PnL: -1.56462890999999 💵 | Сделок: 524 | WinRate: 46.18%
🔄 Новый цикл бота. Баланс: 9.93965454623836$ | PnL: -1.31123986999999 💵 | Сделок: 525 | WinRate: 46.29%
🔄 Новый цикл бота. Баланс: 9.93965454623836$ | PnL: -1.31123986999999 💵 | Сделок: 525 | WinRate: 46.29%
🔄 Новый цикл бота. Баланс: 9.93965454623836$ | PnL: -1.31123986999999 💵 | Сделок: 525 | WinRate: 46.29%
🔄 Новый цикл бота. Баланс: 9.93965454623836$ | PnL: -1.31123986999999 💵 | Сделок: 525 | WinRate: 46.29%
